34.4721	1
37.9814	0
35.2987	1
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
na	0
